plot,date,absolute_wc_0_50cm_l_m2,absolute_wc_50_100cm_l_m2,absolute_wc_100_250cm_l_m2,absolute_wc_250_400cm_l_m2,absolute_wc_0_400cm_l_m2,ew_0_400_cm,carbon_biomass_MgC_ha,lower_95ci_carbon_biomass_MgC_ha,upper_95ci_carbon_biomass_MgC_ha,wc_per_biomass_mm_MgC,lower_95ci_wc_per_biomass_mm_MgC,upper_95ci_wc_per_biomass_mm_MgC
Control,2023-01-24,138.51207291666668,126.45037708333332,433.149278125,339.58589374999997,1037.697621875,0.842174911395579,256.5877988302881,233.1501653256598,279.8730728005987,4.044220444641456,4.450769401881244,3.7077436978523792
Control,2023-01-25,141.50618645833333,127.43065625,437.4646374999999,339.1064093749999,1045.507889583333,0.8538086392663589,256.5877988302881,233.1501653256598,279.8730728005987,4.074659412292832,4.4842682745816935,3.73565016141523
Control,2023-01-26,139.23662708333336,127.91014062499995,435.195078125,338.978546875,1041.3203927083332,0.8475711835320935,256.5877988302881,233.1501653256598,279.8730728005987,4.0583394746571,4.4663077602961865,3.7206880329292815
Control,2023-01-27,136.157271875,126.71675729166664,431.00758125,337.18847187499995,1031.0700822916667,0.8323029076634841,256.5877988302881,233.1501653256598,279.8730728005987,4.0183909250245975,4.422343346192731,3.6840631789763987
Control,2023-01-28,133.8770572916667,125.24633854166665,427.6511906250001,334.98284375000003,1021.7574302083336,0.818431313994914,256.5877988302881,233.1501653256598,279.8730728005987,3.982096712572615,4.382400624855496,3.6507886235140083
Control,2023-01-29,132.8435020833333,123.93574791666666,423.5915562499999,332.77721562499994,1013.1480218749996,0.8056072319763722,256.5877988302881,233.1501653256598,279.8730728005987,3.9485432530060187,4.3454741730929225,3.620026791919484
Control,2023-01-30,149.359075,127.22820729166664,449.19602187499993,333.86404687499993,1059.6473510416663,0.8748699719874037,256.5877988302881,233.1501653256598,279.8730728005987,4.12976515591272,4.544913573454132,3.7861711397889057
Control,2023-01-31,147.1854125,132.03370625,446.9264625,341.21614062500004,1067.361721875,0.8863608573604531,256.5877988302881,233.1501653256598,279.8730728005987,4.159830384534273,4.578001136667131,3.813734959187959
Control,2023-02-01,155.12354270833333,146.96165312499997,475.6955249999999,279.4428013541667,1057.2235221874998,0.8712595752189761,256.5877988302881,233.1501653256598,279.8730728005987,4.120318764208921,4.534517574588848,3.777510682282537
Control,2023-02-02,147.153446875,138.72517708333334,467.1287374999999,363.1910909374999,1116.198452395833,0.9591052566813376,256.5877988302881,233.1501653256598,279.8730728005987,4.350161845123849,4.78746584132483,3.9882309549339583
Control,2023-02-03,141.70863541666668,133.216434375,452.5524125,355.8883625,1083.3658447916669,0.9101996830929394,256.5877988302881,233.1501653256598,279.8730728005987,4.222203275956333,4.646644120017851,3.870918462968865
Control,2023-02-04,145.64040729166666,133.7385395833333,451.881134375,350.23044687500004,1081.490528125,0.9074063186928608,256.5877988302881,233.1501653256598,279.8730728005987,4.214894601595292,4.638600734485409,3.8642178659878796
Control,2023-02-05,149.518903125,140.07838854166667,460.6397156249999,362.153625,1112.3906322916666,0.9534333457396048,256.5877988302881,233.1501653256598,279.8730728005987,4.335321622316977,4.771133791554041,3.9746254298791084
Control,2023-02-06,144.148678125,134.622921875,452.0089968750001,354.41794375,1085.198540625,0.9129295619384702,256.5877988302881,233.1501653256598,279.8730728005987,4.2293458440818945,4.654504701333645,3.877466773654827
Control,2023-02-07,141.61273854166663,131.426359375,445.743734375,349.17558125,1067.9584135416667,0.8872496551241144,256.5877988302881,233.1501653256598,279.8730728005987,4.162155871830968,4.58056039570018,3.8158669673182724
Control,2023-02-08,140.17428541666666,129.40186979166666,440.59726875,345.24380937499996,1055.4172333333331,0.868569030698591,256.5877988302881,233.1501653256598,279.8730728005987,4.113279112041511,4.5267702549519795,3.7710567250079348
Control,2023-02-09,141.38897916666664,128.01669270833332,437.7203625,342.0472468749999,1049.17328125,0.8592683969574213,256.5877988302881,233.1501653256598,279.8730728005987,4.088944548543957,4.499989437213284,3.748746782787156
Control,2023-02-10,148.92221145833332,130.74442604166663,449.41978125,341.663659375,1070.750078125,0.8914079589469582,256.5877988302881,233.1501653256598,279.8730728005987,4.173035830254789,4.592534071890519,3.8258417196422387
Control,2023-02-11,153.54657187499998,139.79069791666666,460.5118531249999,351.956590625,1105.8057135416666,0.9436248275620572,256.5877988302881,233.1501653256598,279.8730728005987,4.309658208935597,4.742890540082174,3.9510971972981497
Control,2023-02-12,147.13213645833332,138.22438229166667,453.479415625,357.646471875,1096.48240625,0.92973736250485,256.5877988302881,233.1501653256598,279.8730728005987,4.273322469924744,4.702902117690776,3.917784570262003
Control,2023-02-13,144.0954020833333,134.9851989583333,449.2279874999999,346.8242489583334,1075.1328374999998,0.8979362665282024,256.5877988302881,233.1501653256598,279.8730728005987,4.1901167647145705,4.611332082901483,3.8415015304669917
Control,2023-02-14,154.40964375,144.93716354166665,475.3119374999999,342.852884375,1117.5116291666666,0.961061289658518,256.5877988302881,233.1501653256598,279.8730728005987,4.355279690854706,4.793098163176283,3.992922998929806
Control,2023-02-15,148.74107291666667,136.72199791666668,463.1969656249999,361.80200312499994,1110.462039583333,0.950560624396342,256.5877988302881,233.1501653256598,279.8730728005987,4.327805315161588,4.76286190075079,3.9677344750293444
Control,2023-02-16,143.86098749999996,133.04595104166668,453.287621875,354.76956562500004,1084.9641260416668,0.9125803913884604,256.5877988302881,233.1501653256598,279.8730728005987,4.228432259786764,4.65349927814209,3.876629199032204
Control,2023-02-17,140.0038020833333,130.13707916666667,445.07245625,348.69609687499997,1063.909434375,0.8812185274421273,256.5877988302881,233.1501653256598,279.8730728005987,4.1463757794605405,4.563193995118773,3.801399769291146
Control,2023-02-18,138.98090208333332,127.97407187499998,438.4875375,344.28484062499996,1049.7273520833332,0.8600937091665353,256.5877988302881,233.1501653256598,279.8730728005987,4.091103929605174,4.502365892029687,3.7507265046224467
Control,2023-02-19,151.7991177083333,139.30055833333333,456.6120468749999,356.43177812499994,1104.1435010416665,0.9411488909347148,256.5877988302881,233.1501653256598,279.8730728005987,4.303180065751947,4.735761175632963,3.945158031792276
Control,2023-02-20,149.76397291666666,140.16363020833333,464.0280718749999,363.24045625,1117.19613125,0.9605913420148052,256.5877988302881,233.1501653256598,279.8730728005987,4.354050100367143,4.791744966980921,3.9917957096428824
Control,2023-02-21,143.66919374999998,133.99426458333332,455.30145625,354.67366875000005,1087.6385833333334,0.9165641099362992,256.5877988302881,233.1501653256598,279.8730728005987,4.2388554260630205,4.664970242736651,3.8861851640448584
Control,2023-02-22,143.85033229166666,130.86163333333334,447.6936374999999,350.00668750000006,1072.412290625,0.8938838955743001,256.5877988302881,233.1501653256598,279.8730728005987,4.179513973438438,4.5996634363397275,3.8317808851481114
Control,2023-02-23,147.01492916666666,130.339528125,446.0314249999999,347.1937125,1070.5795947916663,0.8911540167287689,256.5877988302881,233.1501653256598,279.8730728005987,4.172371405312875,4.591802855023931,3.8252325744621474
Control,2023-02-24,144.66012812499997,130.12642395833333,443.474175,345.08398125,1063.3447083333333,0.8803773438443763,256.5877988302881,233.1501653256598,279.8730728005987,4.144174871840454,4.560771839248209,3.799381975882099
Control,2023-02-25,145.9174427083333,129.9985614583333,442.355378125,343.38980312499996,1061.6611854166667,0.8778696644397608,256.5877988302881,233.1501653256598,279.8730728005987,4.1376136755390664,4.553551072690676,3.793366667228715
Control,2023-02-26,143.24298541666667,129.88135416666668,440.21368125,342.20707500000003,1055.545095833333,0.8687594873622327,256.5877988302881,233.1501653256598,279.8730728005987,4.1137774307479456,4.527318667601918,3.771513583893002
Control,2023-02-27,146.1518572916667,129.955940625,439.222746875,341.3120375,1056.6425822916667,0.870394240391824,256.5877988302881,233.1501653256598,279.8730728005987,4.11805466631151,4.532025876180564,3.7754349559898293
Control,2023-02-28,142.9126739583333,130.38214895833332,438.903090625,341.216140625,1053.4140541666666,0.8655852096348708,256.5877988302881,233.1501653256598,279.8730728005987,4.105472118974037,4.5181784567696,3.7638992691418833
Control,2023-03-01,139.481696875,128.60272916666665,434.4279031249999,338.91461562499995,1041.4269447916663,0.8477298974184615,256.5877988302881,233.1501653256598,279.8730728005987,4.058754740245796,4.466764770837801,3.7210687486668363
Control,2023-03-02,155.24074999999996,141.50618645833333,461.7904781249999,355.408878125,1113.9462927083332,0.9557505684805786,256.5877988302881,233.1501653256598,279.8730728005987,4.34138449991193,4.777806145461633,3.980183879647425
Control,2023-03-03,152.35318854166664,139.95052604166668,461.726546875,356.46374375,1110.4940052083334,0.9506082385622532,256.5877988302881,233.1501653256598,279.8730728005987,4.327929894838198,4.762999003913277,3.9678486897506127
Control,2023-03-04,156.27430520833332,142.60367291666668,470.581025,363.911734375,1133.3707375,0.9846841099654802,256.5877988302881,233.1501653256598,279.8730728005987,4.417087416731114,4.8611191671982255,4.049588358603877
Control,2023-03-05,150.893425,137.819484375,463.516621875,360.04389375,1112.273425,0.9532587604646,256.5877988302881,233.1501653256598,279.8730728005987,4.334864830169413,4.770631079958264,3.974206642567797
Control,2023-03-06,151.67125520833332,136.3171,460.7995437499999,356.879296875,1105.6671958333332,0.9434184995097784,256.5877988302881,233.1501653256598,279.8730728005987,4.309118363670293,4.742296426378072,3.9506022668393266
Control,2023-03-07,152.31056770833334,137.63834583333335,461.662615625,357.32681562499994,1108.9383447916666,0.9482910158212788,256.5877988302881,233.1501653256598,279.8730728005987,4.321867017243243,4.756326650005683,3.962290239982295
Control,2023-03-08,151.820428125,137.05230937499996,459.552884375,355.92032812499997,1104.34595,0.9414504473188144,256.5877988302881,233.1501653256598,279.8730728005987,4.303969070370469,4.736629495662035,3.945881391693633
Control,2023-03-09,151.45815104166664,138.73583229166664,459.233228125,356.23998437500006,1105.6671958333332,0.9434184995097784,256.5877988302881,233.1501653256598,279.8730728005987,4.309118363670293,4.742296426378072,3.9506022668393266
Control,2023-03-10,152.10811875,141.64470416666666,467.1287374999999,366.277190625,1127.1587510416666,0.975431090390221,256.5877988302881,233.1501653256598,279.8730728005987,4.3928774329101685,4.834475452622014,4.027392631104364
Control,2023-03-11,145.54451041666664,134.750784375,457.9226375,357.039125,1095.2570572916666,0.927912152811617,256.5877988302881,233.1501653256598,279.8730728005987,4.2685469156547455,4.697646496462192,3.9134063392801095
Control,2023-03-12,144.7347145833333,131.18128958333335,449.8992656249999,351.22138125,1077.0366510416666,0.9007720782426748,256.5877988302881,233.1501653256598,279.8730728005987,4.197536499987821,4.619497693845861,3.8483039481580397
Control,2023-03-13,146.87641145833334,132.52384583333333,450.5066125,348.76002812499996,1078.6668979166666,0.9032004007041065,256.5877988302881,233.1501653256598,279.8730728005987,4.203890063494862,4.626489955132585,3.8541288989426463
Control,2023-03-14,143.80771145833333,131.3730833333333,446.1273218750001,346.9379875,1068.2461041666668,0.8876781826173084,256.5877988302881,233.1501653256598,279.8730728005987,4.163277088920446,4.581794324162543,3.816894899809674
Control,2023-03-15,148.91155625,133.8770572916667,451.945065625,344.57253124999994,1079.3062104166663,0.904152684022315,256.5877988302881,233.1501653256598,279.8730728005987,4.206381657027033,4.62923201838228,3.856413193367981
Control,2023-03-16,154.00474583333332,139.92921562499998,462.110134375,357.550575,1113.594670833333,0.9552268126555642,256.5877988302881,233.1501653256598,279.8730728005987,4.340014123469235,4.7762980106743,3.97892751771349
Control,2023-03-17,146.72723854166665,135.26223437499996,452.967965625,352.88359375,1087.8410322916666,0.9168656663203985,256.5877988302881,233.1501653256598,279.8730728005987,4.239644430681541,4.66583856276572,3.8869085239462144
Control,2023-03-18,142.15615416666668,131.50094583333333,446.28715,347.5773,1067.52155,0.8865989281900051,256.5877988302881,233.1501653256598,279.8730728005987,4.160453282917316,4.578686652479554,3.8143060327942924
Control,2023-03-19,138.4907625,128.5601083333333,440.05385312499993,343.19800937499997,1050.3027333333332,0.8609507641529228,256.5877988302881,233.1501653256598,279.8730728005987,4.0933463637841285,4.504833748954413,3.752782369605249
Control,2023-03-20,135.50730416666664,126.20530729166666,434.5557656249999,339.489996875,1035.758373958333,0.8392863186636798,256.5877988302881,233.1501653256598,279.8730728005987,4.0366626109271975,4.442451810023832,3.70081467142886
Control,2023-03-21,140.2021010912698,126.66934738247862,430.5227473958334,330.99064149305553,1028.3848373626374,0.8283031204683041,256.5877988302881,233.1501653256598,279.8730728005987,4.007925716073625,4.410826112545143,3.6744686692146735
Control,2023-03-22,154.39898854166665,137.84079479166667,461.63065,346.49046875,1100.3609020833333,0.9355145479686482,256.5877988302881,233.1501653256598,279.8730728005987,4.288438137353259,4.719537301405597,3.93164262310904
Control,2023-03-23,152.715465625,137.819484375,457.34725625,352.34017812499997,1100.2223843749998,0.9353082199163696,256.5877988302881,233.1501653256598,279.8730728005987,4.287898292087954,4.718943187701496,3.931147692650217
Control,2023-03-24,153.9408145833333,137.09493020833332,458.1463968749999,351.700865625,1100.8830072916664,0.9362922460118516,256.5877988302881,233.1501653256598,279.8730728005987,4.2904729387378655,4.721776653059515,3.9335081302230637
Control,2023-03-25,151.76715208333331,137.47851770833333,459.13733125,352.436075,1100.819076041667,0.936197017680031,256.5877988302881,233.1501653256598,279.8730728005987,4.29022377938465,4.721502446734547,3.9332797007805316
Control,2023-03-26,146.17316770833332,134.02623020833332,452.0409624999999,349.30344375,1081.5438041666666,0.9074856756360448,256.5877988302881,233.1501653256598,279.8730728005987,4.215102234389639,4.638829239756216,3.8644082238566573
Control,2023-03-27,153.5785375,138.1817614583333,463.708415625,352.276246875,1107.7449614583334,0.9465134202939564,256.5877988302881,233.1501653256598,279.8730728005987,4.3172160426498545,4.751208131939585,3.9580262237216686
Control,2023-03-28,153.91950416666666,139.609559375,465.43455937499994,360.07585937500005,1119.039482291667,0.9633370922489732,256.5877988302881,233.1501653256598,279.8730728005987,4.361234195051575,4.7996512493508785,3.998382091902601
Control,2023-03-29,151.11718437499997,136.49823854166664,461.279028125,356.14408749999996,1105.0385385416666,0.942482087580207,256.5877988302881,233.1501653256598,279.8730728005987,4.30666829669699,4.739600064182539,3.9483560439877468
Control,2023-03-30,146.02399479166664,133.38691770833336,454.1506937499999,352.436075,1085.99768125,0.9141199160862306,256.5877988302881,233.1501653256598,279.8730728005987,4.23246033599711,4.657932280395764,3.8803221416864964
Control,2023-03-31,151.9909114583333,135.14502708333333,463.7723468749999,352.340178125,1103.2484635416663,0.9398156942892232,256.5877988302881,233.1501653256598,279.8730728005987,4.299691834806905,4.731922287083389,3.9419600195968054
Control,2023-04-01,155.96530416666664,141.88977395833334,472.083409375,367.36402187499993,1137.3025093749998,0.990540652372462,256.5877988302881,233.1501653256598,279.8730728005987,4.432410716953976,4.877982856183854,4.063636769319691
Control,2023-04-02,157.43572291666666,140.29149270833332,474.2890375,363.46421562500007,1135.48046875,0.9878266449155684,256.5877988302881,233.1501653256598,279.8730728005987,4.425309675387284,4.870167975922222,4.057126530207485
Control,2023-04-03,152.51301666666666,138.68255625000003,467.1926687499999,361.9298656250001,1120.3181072916666,0.96524165888539,256.5877988302881,233.1501653256598,279.8730728005987,4.366217382115919,4.805135375850269,4.002950680753272
Control,2023-04-04,146.55675520833333,134.15409270833334,456.9636687499999,355.153153125,1092.8276697916667,0.9242934762024247,256.5877988302881,233.1501653256598,279.8730728005987,4.259078860232489,4.687226656113348,3.904726020463834
Control,2023-04-05,143.63722812499998,130.80835729166665,449.3878156249999,349.17558125,1073.0089822916666,0.8947726933379614,256.5877988302881,233.1501653256598,279.8730728005987,4.181839460735133,4.6022226953727765,3.8339128932784248
Control,2023-04-06,141.5381520833333,128.82648854166666,443.41024375,345.24380937499996,1059.01869375,0.8739335600578322,256.5877988302881,233.1501653256598,279.8730728005987,4.127315088939418,4.5422172112586,3.7839249169373272
Control,2023-04-07,146.17316770833332,127.68638124999998,440.181715625,341.95135,1055.9926145833333,0.8694260856849786,256.5877988302881,233.1501653256598,279.8730728005987,4.115521546220467,4.529238111876706,3.773112589990738
Control,2023-04-08,143.27495104166664,127.97407187499998,438.80719375,340.161275,1050.2174916666663,0.8608237930438284,256.5877988302881,233.1501653256598,279.8730728005987,4.093014151313171,4.504468140521119,3.7524777970152035
Control,2023-04-09,140.40869999999998,127.24951770833331,435.7384937499999,338.30726874999993,1041.7039802083332,0.8481425535230185,256.5877988302881,233.1501653256598,279.8730728005987,4.059834430776404,4.467952998246004,3.7220586095844825
Control,2023-04-10,141.591428125,126.06678958333336,434.0443156249999,336.32540000000006,1038.0279333333333,0.8426669244433198,256.5877988302881,233.1501653256598,279.8730728005987,4.045507767966411,4.452186134560253,3.7089239166388026
Control,2023-04-11,146.1518572916667,127.32410416666666,439.6383,335.87788125,1048.9921427083334,0.8589985833505958,256.5877988302881,233.1501653256598,279.8730728005987,4.088238597043175,4.499212519292537,3.748099566033311
Control,2023-04-12,142.59301770833332,127.79293333333332,436.5056687499999,335.71805312500004,1042.6096729166666,0.8494916215571473,256.5877988302881,233.1501653256598,279.8730728005987,4.063364188280316,4.471837587849739,3.7252946933537086
Control,2023-04-13,139.95052604166662,126.759378125,432.190309375,334.439428125,1033.3396416666667,0.8356835134431243,256.5877988302881,233.1501653256598,279.8730728005987,4.027236082063811,4.432077670729151,3.6921724241863405
Control,2023-04-14,137.40393125,125.47009791666667,427.7470875,332.8731125,1023.4942291666666,0.8210183503427133,256.5877988302881,233.1501653256598,279.8730728005987,3.98886554166835,4.389849896683835,3.6569942900361694
Control,2023-04-15,135.773684375,124.14885208333332,424.326765625,330.731415625,1014.9807177083331,0.8083371108219035,256.5877988302881,233.1501653256598,279.8730728005987,3.9556858211315813,4.353334754408718,3.6265751026054476
Control,2023-04-16,139.55628333333334,123.20053854166665,421.73755,329.00527187499995,1013.49964375,0.8061309878013873,256.5877988302881,233.1501653256598,279.8730728005987,3.9499136294487154,4.346982307880257,3.6212831538534203
Control,2023-04-17,145.9067875,125.225028125,426.0529093749999,328.71758124999997,1025.9023062499998,0.8246052841746319,256.5877988302881,233.1501653256598,279.8730728005987,3.998250543972867,4.400178334924355,3.6655984657049334
Control,2023-04-18,144.0634364583333,127.22820729166664,430.3682687499999,331.1789343749999,1032.8388468749995,0.8349375581771938,256.5877988302881,233.1501653256598,279.8730728005987,4.02528433379694,4.429929721183553,3.6903830602198253
Control,2023-04-19,141.06932291666666,126.78068854166663,428.482296875,331.242865625,1027.5751739583332,0.8270970921906107,256.5877988302881,233.1501653256598,279.8730728005987,4.0047702137153856,4.407353400427726,3.671575702784562
Control,2023-04-20,143.13643333333334,125.832375,426.11684062500007,330.21996562500004,1025.3056145833334,0.823716486410971,256.5877988302881,233.1501653256598,279.8730728005987,3.9959250566761733,4.397619075891306,3.663466457574621
Control,2023-04-21,141.36766875,125.72582291666666,425.285734375,329.5486875,1021.9279135416668,0.8186852562131027,256.5877988302881,233.1501653256598,279.8730728005987,3.9827611375145273,4.383131841722081,3.6513977686940975
Control,2023-04-22,138.4907625,124.9373375,422.856346875,328.621684375,1014.90613125,0.8082260111014459,256.5877988302881,233.1501653256598,279.8730728005987,3.9553951352194954,4.353014847029588,3.6263086015891592
Control,2023-04-23,137.55310416666666,123.87181666666665,420.458925,326.92750625,1008.8113520833332,0.7991475768011916,256.5877988302881,233.1501653256598,279.8730728005987,3.931641943546114,4.326873844049153,3.6045316614009573
Control,2023-04-24,136.12530625,123.04071041666664,418.636884375,326.06443437499996,1003.8673354166664,0.7917832524737123,256.5877988302881,233.1501653256598,279.8730728005987,3.912373620230644,4.305668554918172,3.58686645117836
Control,2023-04-25,134.59095625,122.18829374999996,416.2394625,325.00956874999997,998.02828125,0.7830857315007416,256.5877988302881,233.1501653256598,279.8730728005987,3.8896170659701337,4.280624377237618,3.5660032287602945
Control,2023-04-26,151.71387604166665,127.28148333333333,434.33200625,324.306325,1037.633690625,0.8420796830637578,256.5877988302881,233.1501653256598,279.8730728005987,4.043971285288238,4.450495195556274,3.707515268409846
Control,2023-04-27,157.07344583333332,136.221203125,457.1874281249999,338.69085625,1089.1729333333333,0.9188495898999997,256.5877988302881,233.1501653256598,279.8730728005987,4.244835250540235,4.67155119453592,3.891667470665664
Control,2023-04-28,155.4112333333333,140.94146041666664,458.306225,354.73760000000004,1109.3965187499998,0.9489734855326614,256.5877988302881,233.1501653256598,279.8730728005987,4.323652659274634,4.758291795334631,3.963927317653785
Control,2023-04-29,151.28766770833332,135.7523739583333,451.433615625,348.53626875,1087.0099260416666,0.9156276980067276,256.5877988302881,233.1501653256598,279.8730728005987,4.236405359089717,4.6622738805411155,3.883938941193278
Control,2023-04-30,154.59078229166664,135.11306145833333,460.767578125,345.72329375,1096.194715625,0.9293088350116564,256.5877988302881,233.1501653256598,279.8730728005987,4.272201252835266,4.701668189228413,3.9167566377706025
Control,2023-05-01,155.35795729166665,138.25634791666667,465.1788343749999,350.10258437500005,1108.8957239583333,0.9482275302667316,256.5877988302881,233.1501653256598,279.8730728005987,4.321700911007766,4.756143845789037,3.9621379536872725
Control,2023-05-02,159.52414374999998,142.46515520833336,474.672625,361.546278125,1138.2082020833334,0.9918897204065912,256.5877988302881,233.1501653256598,279.8730728005987,4.4359404744578885,4.8818674457875915,4.066872853088918
Control,2023-05-03,157.78734479166664,141.8151875,478.1249124999999,365.92556875,1143.6530135416665,1,256.5877988302881,233.1501653256598,279.8730728005987,4.457160546040226,4.905220684464166,4.086327427278027
Control,2023-05-04,153.16298437499998,138.09651979166665,469.0147093749999,363.81583749999993,1124.0900510416664,0.9708601304628198,256.5877988302881,233.1501653256598,279.8730728005987,4.380917783955738,4.821313549023473,4.016428017862752
Control,2023-05-05,149.30579895833333,134.74012916666666,459.9684375,357.10305625,1101.117421875,0.9366414165618616,256.5877988302881,233.1501653256598,279.8730728005987,4.291386523032997,4.722782076251071,3.9343457048456876
Control,2023-05-06,145.35271666666665,131.8206020833333,451.84916875,351.34924374999997,1080.3717312499998,0.9057398228859956,256.5877988302881,233.1501653256598,279.8730728005987,4.210534312913989,4.63380212379844,3.8602203507435413
Control,2023-05-07,143.829021875,129.35924895833335,444.784765625,346.458503125,1064.4315395833332,0.8819962254853306,256.5877988302881,233.1501653256598,279.8730728005987,4.148410580845147,4.565433346772691,3.8032652764051695
Control,2023-05-08,141.07997812499997,127.93145104166668,439.606334375,342.8463875,1051.4641510416666,0.862680745514335,256.5877988302881,233.1501653256598,279.8730728005987,4.097872758700909,4.509815163858027,3.756932171144609
Control,2023-05-09,138.81041875,126.45037708333332,435.195078125,339.553928125,1040.0098020833334,0.8456190027297663,256.5877988302881,233.1501653256598,279.8730728005987,4.053231707916147,4.460686530634311,3.716005229357344
Control,2023-05-10,136.7113427083333,125.09716562499996,431.00758125,336.549159375,1029.3652489583333,0.8297634854815947,256.5877988302881,233.1501653256598,279.8730728005987,4.01174667560547,4.415031177526875,3.677971727175503
Control,2023-05-11,135.48599375,123.73329895833332,427.4274312500001,334.1517374999999,1020.7984614583332,0.817002889017601,256.5877988302881,233.1501653256598,279.8730728005987,3.978359322274354,4.37828752998095,3.6473621818760034
Control,2023-05-12,134.27129999999997,122.731709375,424.582490625,332.01004062499993,1013.5955406249998,0.8062738302991183,256.5877988302881,233.1501653256598,279.8730728005987,3.9502873684785405,4.34739361736771,3.6216257980172197
Control,2023-05-13,135.78450822649577,122.38258928952992,406.8713114583333,285.79515978219695,950.833568756556,0.7127871882763359,256.5877988302881,233.1501653256598,279.8730728005987,3.7056850446168523,4.078202421295518,3.3973742426946405
Control,2023-05-14,134.60627334401707,122.38955408653848,399.5362874198718,261.1795524526515,917.7116673030788,0.6634506991235477,256.5877988302881,233.1501653256598,279.8730728005987,3.576599010111429,3.9361398951668605,3.279028089840287
Control,2023-05-15,135.45104925213676,122.49311746794872,403.9272540865385,262.2810232291667,924.1524440357908,0.6730445116000234,256.5877988302881,233.1501653256598,279.8730728005987,3.60170065860007,3.963764909816607,3.302041296035014
Control,2023-05-16,135.88458189102565,123.11260032051284,402.1909395833334,264.01825749999995,925.2063792948718,0.6746143932552306,256.5877988302881,233.1501653256598,279.8730728005987,3.6058081620117113,3.9682853237635958,3.305807057594476
Control,2023-05-17,134.82256036324785,123.2674045138889,402.8667697115384,264.2321548958334,925.1888894845084,0.6745883414344895,256.5877988302881,233.1501653256598,279.8730728005987,3.6057399989484513,3.96821030854609,3.3057445656577262
Control,2023-05-18,134.10109935897435,121.88845427350428,404.0348707532051,262.1004066287879,922.1248310144716,0.6700242952645309,256.5877988302881,233.1501653256598,279.8730728005987,3.59379843943547,3.9550683128466364,3.2947965368267433
Control,2023-05-19,133.6756316773504,120.7193155181624,403.4799923076923,260.1091875284091,917.9841270316142,0.6638565395448875,256.5877988302881,233.1501653256598,279.8730728005987,3.577660867806056,3.937308497076942,3.280001601603348
Control,2023-05-20,135.22255347222224,122.51386014957264,405.7909626602564,263.62770870265155,927.1550849847029,0.6775170737448568,256.5877988302881,233.1501653256598,279.8730728005987,3.6134028555190203,3.97664348077845,3.312769877098085
Control,2023-05-21,132.04989150259465,120.76519981303416,402.4605422905219,261.12546988636365,916.4011034925144,0.661498558262469,256.5877988302881,233.1501653256598,279.8730728005987,3.5714913478744132,3.930518780514277,3.2743453820776214
Control,2023-05-22,130.8500603174603,118.6002771367521,401.1930327380952,260.6647740151515,911.3081442074592,0.6539123775332121,256.5877988302881,233.1501653256598,279.8730728005987,3.551642550276583,3.908674664393058,3.256147992689312
Control,2023-05-23,137.14855877976188,121.30177316468256,414.7199703125,275.6125284564394,948.782830713384,0.7097325262315171,256.5877988302881,233.1501653256598,279.8730728005987,3.697692700271093,4.069406639228164,3.390046856666928
Control,2023-05-24,149.7987925595238,133.46910032242062,455.6658032738095,346.67748390151513,1085.6111800572692,0.9135442060253368,256.5877988302881,233.1501653256598,279.8730728005987,4.2309540243389065,4.656274545381119,3.878941154266509
Control,2023-05-25,145.28878541666666,131.458325,449.29191875,346.906021875,1072.9450510416666,0.8946774650061405,256.5877988302881,233.1501653256598,279.8730728005987,4.181590301381916,4.601948489047808,3.833684463835891
Control,2023-05-26,140.0533547123016,122.39179816468253,420.5533654761905,299.7545883522728,982.7531067054474,0.7603327055525544,256.5877988302881,233.1501653256598,279.8730728005987,3.830085106094458,4.215107912674032,3.5114242927029635
Control,2023-05-27,132.07369181547617,115.30729114583336,399.0095326636904,263.9362665798611,910.326782204861,0.6524505968481826,256.5877988302881,233.1501653256598,279.8730728005987,3.5478178867225405,3.904465523038912,3.25264153887874
Control,2023-05-28,141.18044929410866,121.903867742674,416.08030568910254,289.22050391414143,968.3851266400268,0.7389309845903451,256.5877988302881,233.1501653256598,279.8730728005987,3.774088756576203,4.15348247893114,3.46008680631442
Control,2023-05-29,145.7649280715812,128.26778977029915,438.4110361378204,324.3969746212121,1036.8407286009128,0.8408985322063743,256.5877988302881,233.1501653256598,279.8730728005987,4.040880873243308,4.447094117015414,3.7046819768175094
Control,2023-05-30,156.551340625,135.12371666666664,466.2337,351.828728125,1109.7374854166667,0.9494813699690396,256.5877988302881,233.1501653256598,279.8730728005987,4.3249815091584605,4.759754229067803,3.965145608013965
Control,2023-05-31,155.91197532051282,136.1501206730769,464.265734375,350.76061770833337,1107.0884480769232,0.9455355155270428,256.5877988302881,233.1501653256598,279.8730728005987,4.31465741209765,4.748392292712135,3.955680469716681
Control,2023-06-01,154.80388645833332,136.82855,461.7904781249999,355.79246562500003,1109.2153802083333,0.9487036719258358,256.5877988302881,233.1501653256598,279.8730728005987,4.322946707773852,4.757514877413884,3.9632801008999405
Control,2023-06-02,149.24186770833336,134.05819583333334,456.0366656249999,351.76479687500006,1091.1015260416666,0.9217223112432618,256.5877988302881,233.1501653256598,279.8730728005987,4.252351557695623,4.679823085339169,3.898558425515427
